case_id,flux_family,noise_level,sensor_count,sensor_layout,time_resolution,seed,variant_name,flux_l2_error,flux_relative_l2_error,flux_rmse,flux_peak_error,flux_correlation,replay_rmse,replay_relative_error,replay_max_abs_error,roughness_l1,roughness_l2,oscillation_score,sign_flip_count,physical_violation_count,within_bounds_flag,final_decision,success_flag,weak_pass_flag,manual_review_flag,failure_flag,iteration_count,replanning_count,runtime_sec,final_lambda,final_reg_order,final_variant_name,initial_to_final_improvement,last_verifier_decision
case_0018,single_pulse,1.0,2,"0.01,0.03",1.0,123,no_verifier,48201.96827846879,0.1233063539874068,4381.9971162244365,12089.282771477505,0.9875113551183636,0.9942084909330204,0.0574124546041844,3.004805136190953,83642.82949832841,19858.330912397865,0.0009830403703966,0,0,True,pass,1,0,0,0,1,0,0.0605739699676632,1.529956584998302e-07,1,no_verifier,0.0,pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,fixed_lambda_ablation,189451.17045701863,0.501989378315124,17222.833677910785,32373.833675852547,0.2421568013950905,0.9659420154748334,0.0634285196125949,2.842518719723671,22.248073017592105,5.777126409221546,3.6914697939155576e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4637102838605642,0.00390625,1,fixed_lambda_ablation,0.0005750226174047,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,fixed_reg_order_0,30993.414649747825,0.0821233509107273,2817.5831499770748,7002.657164710596,0.986810800054394,0.0992481568700637,0.0065171237648796,0.286365588015542,157278.80002576212,38236.02461541168,0.0327176444807732,0,0,True,weak_pass,1,1,0,0,1,0,0.0601190589368343,1.4150793782397743e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,fixed_reg_order_2,36491.67851462134,0.0966921184336841,3317.4253195110305,7990.997537714018,0.9808591307959028,0.1015867032236058,0.0066706842590648,0.300106757785727,154161.6794498202,37112.55262040772,0.0200586389702441,2,0,True,weak_pass,1,1,0,0,1,0,0.0602134307846426,2.6422094577264397e-09,2,fixed_reg_order_2,0.0,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,full_agent_baseline,33212.630539869024,0.0880036144231754,3019.330049079003,6932.252194632263,0.9852254056103272,0.1023583269275211,0.0067213528793891,0.2925437873393548,143533.71068913848,35603.18181832699,0.0222914514620437,1,0,True,weak_pass,1,1,0,0,1,0,0.0607255138456821,2.6422094577264397e-09,1,full_agent_baseline,0.0,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,no_bounds,33212.630539869024,0.0880036144231754,3019.330049079003,6932.252194632263,0.9852254056103272,0.1023583269275211,0.0067213528793891,0.2925437873393548,143533.71068913848,35603.18181832699,0.0222914514620437,1,0,True,weak_pass,1,1,0,0,1,0,0.0601993589662015,2.6422094577264397e-09,1,no_bounds,0.0,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,no_replanner,33212.630539869024,0.0880036144231754,3019.330049079003,6932.252194632263,0.9852254056103272,0.1023583269275211,0.0067213528793891,0.2925437873393548,143533.71068913848,35603.18181832699,0.0222914514620437,1,0,True,weak_pass,1,1,0,0,1,0,0.0606597829610109,2.6422094577264397e-09,1,no_replanner,0.0,weak_pass
case_0019,multi_pulse,0.1,2,"0.01,0.03",1.0,42,no_verifier,33212.630539869024,0.0880036144231754,3019.330049079003,6932.252194632263,0.9852254056103272,0.1023583269275211,0.0067213528793891,0.2925437873393548,143533.71068913848,35603.18181832699,0.0222914514620437,1,0,True,pass,1,0,0,0,1,0,0.0601933277212083,2.6422094577264397e-09,1,no_verifier,0.0,pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,fixed_lambda_ablation,189551.2884488853,0.502254661281569,17231.935313535025,32426.996805324656,0.2415707332725344,0.9715657819324168,0.0640036062211653,2.9971383594828467,22.421213154433644,5.819228311689854,3.733087532109092e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4630241263657808,0.00390625,1,fixed_lambda_ablation,0.000576698760545,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,fixed_reg_order_0,30027.96405355968,0.0795651933474601,2729.814913959971,7215.376312307137,0.9871816189266832,0.1015040894865024,0.006686760581883,0.3143428244716801,165250.32582089616,40466.90580603873,0.0405489830407658,0,0,True,weak_pass,1,1,0,0,1,0,0.0600027842447161,1.035589364917839e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,fixed_reg_order_2,28951.376388848326,0.0767125555347378,2631.943308077121,6919.080266615987,0.9880382915443524,0.0991596457825063,0.0065323162257429,0.2952286220626092,170501.18712479842,40723.14679300471,0.0317074471429892,2,0,True,weak_pass,1,1,0,0,1,0,0.0595485880039632,1.035589364917839e-09,2,fixed_reg_order_2,0.0,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,full_agent_baseline,28881.205657292143,0.0765266239206716,2625.564150662922,6955.045045271905,0.9881173414729948,0.1010212796093547,0.0066549546312913,0.2888980526763589,160438.99500856784,39277.00559959399,0.0311315305611431,0,0,True,weak_pass,1,1,0,0,1,0,0.0603048964403569,1.4150793782397743e-09,1,full_agent_baseline,0.0,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,no_bounds,28881.205657292143,0.0765266239206716,2625.564150662922,6955.045045271905,0.9881173414729948,0.1010212796093547,0.0066549546312913,0.2888980526763589,160438.99500856784,39277.00559959399,0.0311315305611431,0,0,True,weak_pass,1,1,0,0,1,0,0.0606314041651785,1.4150793782397743e-09,1,no_bounds,0.0,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,no_replanner,28881.205657292143,0.0765266239206716,2625.564150662922,6955.045045271905,0.9881173414729948,0.1010212796093547,0.0066549546312913,0.2888980526763589,160438.99500856784,39277.00559959399,0.0311315305611431,0,0,True,weak_pass,1,1,0,0,1,0,0.0607764800079166,1.4150793782397743e-09,1,no_replanner,0.0,weak_pass
case_0020,multi_pulse,0.1,2,"0.01,0.03",1.0,123,no_verifier,28881.205657292143,0.0765266239206716,2625.564150662922,6955.045045271905,0.9881173414729948,0.1010212796093547,0.0066549546312913,0.2888980526763589,160438.99500856784,39277.00559959399,0.0311315305611431,0,0,True,pass,1,0,0,0,1,0,0.0605316469445824,1.4150793782397743e-09,1,no_verifier,0.0,pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,fixed_lambda_ablation,189173.93019768296,0.5012547739044355,17197.63001797118,32220.798325048065,0.2486200100430358,1.0278848888222036,0.0619414447279849,3.096799089702131,20.89997842806406,5.438955644569053,3.3511551378787224e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4617955852299928,0.00390625,1,fixed_lambda_ablation,0.0004501769716562,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,fixed_reg_order_0,60672.573841487465,0.1607643148891319,5515.688531044315,12950.389605325588,0.9616233296463452,0.4898586861937414,0.0295194092892647,1.4288943083633967,104292.951366242,26467.665775748108,0.0135686176182458,0,0,True,weak_pass,1,1,0,0,1,0,0.0599302812479436,9.211707177659636e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,fixed_reg_order_2,92999.43135149928,0.2464208936539175,8454.493759227207,15662.078916874256,0.8820802766562199,0.5005261333082993,0.0301622410820272,1.4334196196372204,72411.59822979223,19888.86767363904,0.00051656649824,0,0,True,weak_pass,1,1,0,0,1,0,0.0598676963709294,5.333987437795182e-07,2,fixed_reg_order_2,0.0,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,full_agent_baseline,90468.06485717325,0.2397135236772155,8224.369532470295,15285.969668575615,0.907639758577,0.4947201088088874,0.029812363824826,1.4194256863132182,64296.162683464725,18424.66867099529,0.0023051835532473,0,0,True,weak_pass,1,1,0,0,1,0,0.0603753640316426,4.388400196433952e-08,1,full_agent_baseline,0.0,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,no_bounds,90468.06485717325,0.2397135236772155,8224.369532470295,15285.969668575615,0.907639758577,0.4947201088088874,0.029812363824826,1.4194256863132182,64296.162683464725,18424.66867099529,0.0023051835532473,0,0,True,weak_pass,1,1,0,0,1,0,0.060137229040265,4.388400196433952e-08,1,no_bounds,0.0,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,no_replanner,90468.06485717325,0.2397135236772155,8224.369532470295,15285.969668575615,0.907639758577,0.4947201088088874,0.029812363824826,1.4194256863132182,64296.162683464725,18424.66867099529,0.0023051835532473,0,0,True,weak_pass,1,1,0,0,1,0,0.0606071837246418,4.388400196433952e-08,1,no_replanner,0.0,weak_pass
case_0021,multi_pulse,0.5,2,"0.01,0.03",1.0,42,no_verifier,90468.06485717325,0.2397135236772155,8224.369532470295,15285.969668575615,0.907639758577,0.4947201088088874,0.029812363824826,1.4194256863132182,64296.162683464725,18424.66867099529,0.0023051835532473,0,0,True,pass,1,0,0,0,1,0,0.0603080065920949,4.388400196433952e-08,1,no_verifier,0.0,pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,fixed_lambda_ablation,189666.88579540967,0.5025609599440511,17242.444163219065,32486.614566161486,0.245336574599338,1.067663655430194,0.0644459212848212,3.88699910885356,21.76567617041292,5.649088118922751,3.554587681254137e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4599376828409731,0.00390625,1,fixed_lambda_ablation,0.0004501232328438,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,fixed_reg_order_0,45416.11810647241,0.1203392348474652,4128.7380096793095,11434.403554422126,0.9750860646638444,0.4990614733176656,0.0301241652857031,1.5140109820527528,138372.76419856178,34123.68765119196,0.0347130716457833,0,0,True,weak_pass,1,1,0,0,1,0,0.0595368309877812,4.9334835386994775e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,fixed_reg_order_2,61998.22950538047,0.1642769089838121,5636.202682307316,11187.503546192416,0.9441812117893444,0.5008600961055525,0.0302327330935701,1.4649465427905852,126729.481671667,33097.13571453531,0.0063282958060125,2,0,True,weak_pass,1,1,0,0,1,0,0.0599426659755408,1.7199925460644106e-08,2,fixed_reg_order_2,0.0,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,full_agent_baseline,48079.96149753532,0.1273976292853708,4370.905590685029,8857.208764299385,0.9727693052304288,0.4974535334790522,0.0300271074119589,1.4268636569644857,119710.6081847015,29735.92753171105,0.0137221393696376,0,0,True,weak_pass,1,1,0,0,1,0,0.0602197060361504,9.211707177659636e-09,1,full_agent_baseline,0.0,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,no_bounds,48079.96149753532,0.1273976292853708,4370.905590685029,8857.208764299385,0.9727693052304288,0.4974535334790522,0.0300271074119589,1.4268636569644857,119710.6081847015,29735.92753171105,0.0137221393696376,0,0,True,weak_pass,1,1,0,0,1,0,0.0610043960623443,9.211707177659636e-09,1,no_bounds,0.0,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,no_replanner,48079.96149753532,0.1273976292853708,4370.905590685029,8857.208764299385,0.9727693052304288,0.4974535334790522,0.0300271074119589,1.4268636569644857,119710.6081847015,29735.92753171105,0.0137221393696376,0,0,True,weak_pass,1,1,0,0,1,0,0.060778324957937,9.211707177659636e-09,1,no_replanner,0.0,weak_pass
case_0022,multi_pulse,0.5,2,"0.01,0.03",1.0,123,no_verifier,48079.96149753532,0.1273976292853708,4370.905590685029,8857.208764299385,0.9727693052304288,0.4974535334790522,0.0300271074119589,1.4268636569644857,119710.6081847015,29735.92753171105,0.0137221393696376,0,0,True,pass,1,0,0,0,1,0,0.0618371213786304,9.211707177659636e-09,1,no_verifier,0.0,pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,fixed_lambda_ablation,188847.75989147893,0.5003905193905086,17167.97817195263,32029.5039403872,0.2580296343917542,1.253261325702161,0.0684464564691113,3.5539198864143486,19.21485979437421,5.018418000184918,2.9511167541293995e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4595250431448221,0.00390625,1,fixed_lambda_ablation,0.0002578764835964,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,fixed_reg_order_0,61455.87856168916,0.1628398399364398,5586.898051062651,15708.862075521827,0.9536494001502696,0.8938688479738482,0.0488183541111494,2.89221059522157,141619.96718107414,35823.66384087113,0.0675934430019358,1,0,True,weak_pass,1,1,0,0,3,2,0.1620185612700879,5.8757024384249385e-09,0,fixed_reg_order_0,0.0895404900139952,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,fixed_reg_order_2,90343.98375720976,0.2393847455858419,8213.089432473615,15693.734205452509,0.8905357771025192,0.910200135256424,0.0497102820124952,2.8964109301808776,73710.48350123211,20986.71442221545,0.0007153360347085,1,0,True,weak_pass,1,1,0,0,7,6,0.3692046147771179,3.531755731441286e-07,2,fixed_reg_order_2,0.0852587211907218,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,full_agent_baseline,86623.18671422957,0.2295257376423353,7874.83515583905,14538.938825699288,0.9189921763181468,0.9068608694059104,0.0495279091027208,2.882313731274394,69096.81752089292,19591.68402942525,0.0030536001708992,0,0,True,weak_pass,1,1,0,0,5,4,0.2652202951721847,3.3337421486219895e-08,1,full_agent_baseline,0.0914387312239856,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,no_bounds,86623.18671422957,0.2295257376423353,7874.83515583905,14538.938825699288,0.9189921763181468,0.9068608694059104,0.0495279091027208,2.882313731274394,69096.81752089292,19591.68402942525,0.0030536001708992,0,0,True,weak_pass,1,1,0,0,5,4,0.2646535169333219,3.3337421486219895e-08,1,no_bounds,0.0914387312239856,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,no_replanner,146852.96227395724,0.3891167684939847,13350.269297632476,28300.51518590159,0.7331316060978609,0.9981284703315664,0.05451245920866,2.790827867292876,31180.028779653803,7701.341436414679,0.0001584678759222,0,0,True,fail,0,0,0,1,1,1,0.0607333010993897,5.333987437795182e-07,1,no_replanner,0.0,weak_pass
case_0023,multi_pulse,1.0,2,"0.01,0.03",1.0,42,no_verifier,146852.96227395724,0.3891167684939847,13350.269297632476,28300.51518590159,0.7331316060978609,0.9981284703315664,0.05451245920866,2.790827867292876,31180.028779653803,7701.341436414679,0.0001584678759222,0,0,True,pass,1,0,0,0,1,0,0.0603419900871813,5.333987437795182e-07,1,no_verifier,0.0,pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,fixed_lambda_ablation,189814.5044743383,0.5029521056344384,17255.864043121666,32561.13669064885,0.2504037912231879,1.345204688895742,0.0728613012562595,4.999326037029334,20.94625353077572,5.437507818329101,3.3455799700680746e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4592932718805969,0.00390625,1,fixed_lambda_ablation,0.0002627765919942,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,fixed_reg_order_0,110388.66626719983,0.2924972055798372,10035.333297018167,22929.251523087474,0.8516229790240597,0.9512561608674928,0.0515235802260952,2.887544601539048,329192.449304215,82027.96723371554,0.351203566446952,4,0,True,weak_pass,1,1,0,0,9,8,0.4685611659660935,1.9667690729851407e-10,2,fixed_reg_order_0,0.0516321944423817,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,fixed_reg_order_2,50861.61713687236,0.1347681912180792,4623.7833760793055,12735.758514539875,0.9650945468237396,0.9600544383031472,0.0520001277344909,2.883677337695872,207073.790865346,48617.31422558891,0.061939232906188,2,0,True,weak_pass,1,1,0,0,9,8,0.4697021241299808,1.5248207837224487e-09,2,fixed_reg_order_2,0.0413489633779789,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,full_agent_baseline,171769.02269447505,0.4551369342727728,15615.365699497732,36132.29157914373,0.7148574727978648,0.9440891432238876,0.0511353878298374,2.88627397135798,526726.1440742307,133810.06188361256,1.4066864359341344,4,0,True,weak_pass,1,1,0,0,9,8,0.4710957077331841,1.7142188267320118e-10,1,full_agent_baseline,0.0550439270846597,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,no_bounds,171769.02269447505,0.4551369342727728,15615.365699497732,36132.29157914373,0.7148574727978648,0.9440891432238876,0.0511353878298374,2.88627397135798,526726.1440742307,133810.06188361256,1.4066864359341344,4,0,True,weak_pass,1,1,0,0,9,8,0.4668007092550397,1.7142188267320118e-10,1,no_bounds,0.0550439270846597,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,no_replanner,85611.30973954168,0.2268445639539933,7782.846339958336,13939.426532092017,0.922107007295822,0.9990825714376562,0.0541140369330361,2.917444891644152,69294.89381858257,18891.4402687514,0.0031862060523437,0,0,True,fail,0,0,0,1,1,1,0.061278861016035,4.388400196433952e-08,1,no_replanner,0.0,weak_pass
case_0024,multi_pulse,1.0,2,"0.01,0.03",1.0,123,no_verifier,85611.30973954168,0.2268445639539933,7782.846339958336,13939.426532092017,0.922107007295822,0.9990825714376562,0.0541140369330361,2.917444891644152,69294.89381858257,18891.4402687514,0.0031862060523437,0,0,True,pass,1,0,0,0,1,0,0.0608029910363256,4.388400196433952e-08,1,no_verifier,0.0,pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,fixed_lambda_ablation,156363.13187985236,0.3352006985730774,14214.83017089567,21927.31549503724,0.4025504549677307,0.7855419756119945,0.0447472383578233,2.116757585776781,0.0623360041208798,0.0143881185908983,1.4197608468534154e-16,0,0,True,weak_pass,1,1,0,0,1,0,0.0533874696120619,1.0,1,fixed_lambda_ablation,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,fixed_reg_order_0,51669.790689271,0.1107661999727444,4697.253699024636,23027.161920488925,0.9481331549699868,0.1028610329657939,0.0058593268122514,0.382607106586363,144932.3800256381,35232.35304329324,0.0184266920317242,0,0,True,weak_pass,1,1,0,0,1,0,0.0602112100459635,1.4150793782397743e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,fixed_reg_order_2,35452.17667761042,0.0759999767554054,3222.9251525100385,14572.873112347896,0.97399125172067,0.0985750800222475,0.0056151838333789,0.2771274857256571,125671.07670939971,30466.426707231683,0.0059121046360798,0,0,True,weak_pass,1,1,0,0,1,0,0.0601148018613457,1.25873220671049e-08,2,fixed_reg_order_2,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,full_agent_baseline,35311.765557121646,0.0756989728991292,3210.160505192877,14092.939040824189,0.9739660825086414,0.1000117473857675,0.0056970214677157,0.2753921697383816,123529.836459661,30061.708228438834,0.0060100234773051,0,0,True,weak_pass,1,1,0,0,1,0,0.0607805149629712,4.9334835386994775e-09,1,full_agent_baseline,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,no_bounds,35311.765557121646,0.0756989728991292,3210.160505192877,14092.939040824189,0.9739660825086414,0.1000117473857675,0.0056970214677157,0.2753921697383816,123529.836459661,30061.708228438834,0.0060100234773051,0,0,True,weak_pass,1,1,0,0,1,0,0.0607048431411385,4.9334835386994775e-09,1,no_bounds,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,no_replanner,35311.765557121646,0.0756989728991292,3210.160505192877,14092.939040824189,0.9739660825086414,0.1000117473857675,0.0056970214677157,0.2753921697383816,123529.836459661,30061.708228438834,0.0060100234773051,0,0,True,weak_pass,1,1,0,0,1,0,0.0605948907323181,4.9334835386994775e-09,1,no_replanner,0.0,weak_pass
case_0025,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,42,no_verifier,35311.765557121646,0.0756989728991292,3210.160505192877,14092.939040824189,0.9739660825086414,0.1000117473857675,0.0056970214677157,0.2753921697383816,123529.836459661,30061.708228438834,0.0060100234773051,0,0,True,pass,1,0,0,0,1,0,0.0606316807679832,4.9334835386994775e-09,1,no_verifier,0.0,pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,fixed_lambda_ablation,156443.38279806182,0.3353727350596938,14222.125708914711,21980.405622671176,0.4045958959147082,0.7915669871481743,0.0450275778196241,2.002671760653186,0.0617628392865299,0.0142439239264476,1.4085424530300343e-16,0,0,True,weak_pass,1,1,0,0,1,0,0.0535821290686726,1.0,1,fixed_lambda_ablation,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,fixed_reg_order_0,40547.266573826026,0.0869224856100913,3686.115143075093,17587.756690961713,0.9678756310710304,0.1016243774379639,0.0057808115266967,0.3009786273509576,138666.98323125986,34424.371424291385,0.0169353987106377,0,0,True,weak_pass,1,1,0,0,1,0,0.0597709552384913,7.57869381196801e-10,0,fixed_reg_order_0,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,fixed_reg_order_2,31774.835756350407,0.0681167421918711,2888.6214323954914,12910.01272481234,0.9794282603046972,0.100447569655835,0.0057138698719172,0.3354391138019537,133065.92454192915,31885.626959130168,0.0065325464608816,0,0,True,weak_pass,1,1,0,0,1,0,0.060365417972207,6.741350437731557e-09,2,fixed_reg_order_2,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,full_agent_baseline,32259.37428349914,0.0691554630900342,2932.670389409013,12840.861469926043,0.9785545889489652,0.1008284848045925,0.0057355378883729,0.3391545067489687,131296.9012240359,31588.050189639125,0.0068648581203636,0,0,True,weak_pass,1,1,0,0,1,0,0.0603315378539264,2.6422094577264397e-09,1,full_agent_baseline,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,no_bounds,32259.37428349914,0.0691554630900342,2932.670389409013,12840.861469926043,0.9785545889489652,0.1008284848045925,0.0057355378883729,0.3391545067489687,131296.9012240359,31588.050189639125,0.0068648581203636,0,0,True,weak_pass,1,1,0,0,1,0,0.0606289580464363,2.6422094577264397e-09,1,no_bounds,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,no_replanner,32259.37428349914,0.0691554630900342,2932.670389409013,12840.861469926043,0.9785545889489652,0.1008284848045925,0.0057355378883729,0.3391545067489687,131296.9012240359,31588.050189639125,0.0068648581203636,0,0,True,weak_pass,1,1,0,0,1,0,0.0610156180337071,2.6422094577264397e-09,1,no_replanner,0.0,weak_pass
case_0026,smooth_sinusoid,0.1,2,"0.01,0.03",1.0,123,no_verifier,32259.37428349914,0.0691554630900342,2932.670389409013,12840.861469926043,0.9785545889489652,0.1008284848045925,0.0057355378883729,0.3391545067489687,131296.9012240359,31588.050189639125,0.0068648581203636,0,0,True,pass,1,0,0,0,1,0,0.0610199449583888,2.6422094577264397e-09,1,no_verifier,0.0,pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,fixed_lambda_ablation,156144.75052692686,0.3347325474099746,14194.977320629716,21774.97826869726,0.3949348686947965,0.9120243524531229,0.0490392859496961,2.9984510590614377,0.0676945666564279,0.0156817064516909,1.6091270629757442e-16,0,0,True,weak_pass,1,1,0,0,1,0,0.0537732448428869,1.0,1,fixed_lambda_ablation,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,fixed_reg_order_0,80308.17813496613,0.1721592365689907,7300.743466815104,31718.208943327485,0.8749914081869588,0.507070948640627,0.0272650584167921,1.683732333430271,122676.80489093726,30411.016292002063,0.0141418413464166,0,0,True,weak_pass,1,1,0,0,1,0,0.0609223148785531,9.211707177659636e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,fixed_reg_order_2,87724.02582532474,0.1880568289006012,7974.911438665886,26571.430503839005,0.8299188215594281,0.5043833804682956,0.027120548652598,1.4277052277617486,95223.25493368934,21505.32459099284,0.0015061446444965,0,0,True,weak_pass,1,1,0,0,1,0,0.0604707929305732,2.090606650064445e-07,2,fixed_reg_order_2,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,full_agent_baseline,67388.58304488924,0.144463083086962,6126.234822262657,14761.369899787132,0.9166338288016462,0.5028680595744495,0.0270390702859086,1.451907753216176,77864.10427245597,19232.126676132084,0.0019690844460802,0,0,True,weak_pass,1,1,0,0,1,0,0.0604844568297266,5.996522204464461e-08,1,full_agent_baseline,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,no_bounds,67388.58304488924,0.144463083086962,6126.234822262657,14761.369899787132,0.9166338288016462,0.5028680595744495,0.0270390702859086,1.451907753216176,77864.10427245597,19232.126676132084,0.0019690844460802,0,0,True,weak_pass,1,1,0,0,1,0,0.0613107392564415,5.996522204464461e-08,1,no_bounds,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,no_replanner,67388.58304488924,0.144463083086962,6126.234822262657,14761.369899787132,0.9166338288016462,0.5028680595744495,0.0270390702859086,1.451907753216176,77864.10427245597,19232.126676132084,0.0019690844460802,0,0,True,weak_pass,1,1,0,0,1,0,0.0608267318457365,5.996522204464461e-08,1,no_replanner,0.0,weak_pass
case_0027,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,42,no_verifier,67388.58304488924,0.144463083086962,6126.234822262657,14761.369899787132,0.9166338288016462,0.5028680595744495,0.0270390702859086,1.451907753216176,77864.10427245597,19232.126676132084,0.0019690844460802,0,0,True,pass,1,0,0,0,1,0,0.0606823419220745,5.996522204464461e-08,1,no_verifier,0.0,pass
case_0028,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,123,fixed_lambda_ablation,156509.250831486,0.3355139384914234,14228.113711953272,22039.689628700093,0.4044206927080695,0.9527346288049298,0.0509617103986049,2.8294992219032906,16.572005414687737,3.822337370478204,1.009020248685364e-11,0,0,True,weak_pass,1,1,0,0,9,8,0.4615354528650641,0.00390625,1,fixed_lambda_ablation,0.0002588793671606,weak_pass
case_0028,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,123,fixed_reg_order_0,68357.81220160921,0.1465408509501663,6214.346563782656,28107.40884162711,0.912740323348642,0.5041505198275691,0.0269669769650192,1.371950933189396,128237.142542115,32233.4097819557,0.0152270730334665,0,0,True,weak_pass,1,1,0,0,1,0,0.0605053161270916,4.9334835386994775e-09,0,fixed_reg_order_0,0.0,weak_pass
case_0028,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,123,fixed_reg_order_2,66211.45075282041,0.14193962655427,6019.222795710947,24802.710454704746,0.9114234075968652,0.5003574968887631,0.0267640884263868,1.5126212435598063,111588.8698180894,26821.19709072153,0.0035896262858973,0,0,True,weak_pass,1,1,0,0,1,0,0.0604441310279071,5.996522204464461e-08,2,fixed_reg_order_2,0.0,weak_pass
case_0028,smooth_sinusoid,0.5,2,"0.01,0.03",1.0,123,full_agent_baseline,52826.29346860769,0.1132454323523646,4802.390315327972,17705.074079857728,0.9405067217255274,0.5019353570299524,0.026848488057862,1.5422112005755937,102760.72521337045,25615.35419096689,0.0038165422225854,0,0,True,weak_pass,1,1,0,0,1,0,0.060811900999397,2.350280975369976e-08,1,full_agent_baseline,0.0,weak_pass
