family_name,primary_axis_level,primary_axis_value,solver_name,sensor_config,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
gaussian_localized,0,0.05,tikhonov_2d,clustered,1.0,1,1,211.89772963309593,0.0,211.89772963309593,211.89772963309593,0.13855856277971768,0.0,0.13855856277971768,0.13855856277971768,0.5429406786186372,0.0,0.5429406786186372,0.5429406786186372,29583.255748523738,0.0,29583.255748523738,29583.255748523738,0.3058823529411765,0.0,0.3058823529411765,0.3058823529411765,0.0012589963153004646,0.0,0.0012589963153004646,0.0012589963153004646
gaussian_localized,0,0.05,tsvd_2d,uniform,0.1,1,1,59.17052473862203,0.0,59.17052473862203,59.17052473862203,0.8132827703041111,0.0,0.8132827703041111,0.8132827703041111,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,53.870013224418734,0.0,53.870013224418734,53.870013224418734,0.47761194029850745,0.0,0.47761194029850745,0.47761194029850745,0.004288333468139172,0.0,0.004288333468139172,0.004288333468139172
gaussian_localized,0,0.05,tsvd_2d,uniform,1.0,1,1,78.56573024488186,0.0,78.56573024488186,78.56573024488186,0.7222415321821284,0.0,0.7222415321821284,0.7222415321821284,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,93.42420202933003,0.0,93.42420202933003,93.42420202933003,0.47761194029850745,0.0,0.47761194029850745,0.47761194029850745,0.003684106282889843,0.0,0.003684106282889843,0.003684106282889843
gaussian_localized,0,0.05,tsvd_2d,boundary_biased,0.1,1,1,58.26208469947648,0.0,58.26208469947648,58.26208469947648,0.819849871706913,0.0,0.819849871706913,0.819849871706913,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,35.627108051805806,0.0,35.627108051805806,35.627108051805806,0.47761194029850745,0.0,0.47761194029850745,0.47761194029850745,0.004616968333721161,0.0,0.004616968333721161,0.004616968333721161
gaussian_localized,0,0.05,tsvd_2d,boundary_biased,1.0,1,1,74.59537789958888,0.0,74.59537789958888,74.59537789958888,0.7417578665489155,0.0,0.7417578665489155,0.7417578665489155,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,56.302474737808915,0.0,56.302474737808915,56.302474737808915,0.48484848484848486,0.0,0.48484848484848486,0.48484848484848486,0.0037360070273280144,0.0,0.0037360070273280144,0.0037360070273280144
gaussian_localized,0,0.05,tsvd_2d,clustered,0.1,1,1,87.94004139069595,0.0,87.94004139069595,87.94004139069595,0.29411037146025837,0.0,0.29411037146025837,0.29411037146025837,0.3626558621839956,0.0,0.3626558621839956,0.3626558621839956,4.397347890571042,0.0,4.397347890571042,4.397347890571042,0.39344262295081966,0.0,0.39344262295081966,0.39344262295081966,0.004179082810878754,0.0,0.004179082810878754,0.004179082810878754
gaussian_localized,0,0.05,tsvd_2d,clustered,1.0,1,1,89.21648386655235,0.0,89.21648386655235,89.21648386655235,0.30244610819389817,0.0,0.30244610819389817,0.30244610819389817,0.3626558621839956,0.0,0.3626558621839956,0.3626558621839956,5.3297172075373025,0.0,5.3297172075373025,5.3297172075373025,0.39344262295081966,0.0,0.39344262295081966,0.39344262295081966,0.0036886800080537796,0.0,0.0036886800080537796,0.0036886800080537796
gaussian_localized,1,0.15,fast_bayesian,uniform,0.1,1,1,42.649739989125926,0.0,42.649739989125926,42.649739989125926,0.9831554772055491,0.0,0.9831554772055491,0.9831554772055491,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,643.5147998623119,0.0,643.5147998623119,643.5147998623119,0.9152542372881356,0.0,0.9152542372881356,0.9152542372881356,0.0025170082226395607,0.0,0.0025170082226395607,0.0025170082226395607
gaussian_localized,1,0.15,fast_bayesian,uniform,1.0,1,1,88.61685889389149,0.0,88.61685889389149,88.61685889389149,0.936707224276241,0.0,0.936707224276241,0.936707224276241,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,1404.5167827740354,0.0,1404.5167827740354,1404.5167827740354,0.7222222222222222,0.0,0.7222222222222222,0.7222222222222222,0.002505469135940075,0.0,0.002505469135940075,0.002505469135940075
gaussian_localized,1,0.15,fast_bayesian,boundary_biased,0.1,1,1,63.65728656271433,0.0,63.65728656271433,63.65728656271433,0.9619683552671725,0.0,0.9619683552671725,0.9619683552671725,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,409.19459923543667,0.0,409.19459923543667,409.19459923543667,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0025744587182998657,0.0,0.0025744587182998657,0.0025744587182998657
