family_name,primary_axis_level,primary_axis_value,secondary_axis_level,solver_name,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
matern_grf,0,0.06,rough,tikhonov_2d,0.5,2,2,397.174844876861,45.684039016551765,351.49080586030925,442.8588838934128,0.039780492441721674,0.025868738114122894,0.01391175432759878,0.06564923055584457,0.5238791369441025,0.3810219940869595,0.1428571428571429,0.904901131031062,1.0574544332080018,0.26465362748387733,0.7928008057241245,1.3221080606918791,0.6441761363636364,0.12144886363636365,0.5227272727272727,0.765625,0.001209127251058817,4.984205588698387e-05,0.001159285195171833,0.0012589693069458008
matern_grf,0,0.06,rough,tikhonov_2d,1.0,2,2,414.7422860860928,59.44141890946773,355.3008671766251,474.18370499556056,0.03947170560956559,0.014422372544684136,0.02504933306488145,0.05389407815424972,0.9635755992535577,0.12230575798371651,0.8412698412698413,1.0858813572372743,1.35972368502624,0.6309916177390268,0.7287320672872132,1.9907153027652666,0.6820548420687261,0.12391530718500521,0.5581395348837209,0.8059701492537313,0.0011611836962401867,1.1637341231107712e-05,0.001149546355009079,0.0011728210374712944
matern_grf,0,0.06,rough,tsvd_2d,0.5,2,2,366.2156582795269,20.491118150858114,345.7245401286688,386.70677643038505,0.02058029783107082,0.008958571630389106,0.011621726200681717,0.029538869461459928,0.5209787061674067,0.25679907161037113,0.2641796345570355,0.7777777777777778,0.9834942024233317,0.009478321365599063,0.9740158810577326,0.9929725237889307,0.0,0.0,0.0,0.0,0.0016530095599591732,4.214700311422348e-06,0.0016487948596477509,0.0016572242602705956
matern_grf,0,0.06,rough,tsvd_2d,1.0,2,2,365.2542981986644,19.787351032708244,345.4669471659562,385.0416492313727,0.024629886162131208,0.006765320818352365,0.01786456534377884,0.03139520698048357,0.5209787061674067,0.25679907161037113,0.2641796345570355,0.7777777777777778,0.9795203216171857,0.009158385758999132,0.9703619358581865,0.9886787073761848,0.0,0.0,0.0,0.0,0.0016457117162644863,1.2063886970281601e-05,0.0016336478292942047,0.001657775603234768
matern_grf,1,0.03,very_rough,fast_bayesian,0.5,2,2,374.23382397379083,21.62807815220924,352.6057458215816,395.8619021260001,0.016056163248442706,0.00872706005886771,0.0073291031895749955,0.024783223307310413,0.7006766024079085,0.08755889079432233,0.6131177116135862,0.7882354932022309,0.9543978642465935,0.016148202862395378,0.9382496613841981,0.9705460671089888,0.07637571157495257,0.011859582542694501,0.06451612903225806,0.08823529411764706,0.0012338925153017044,2.8048641979694366e-05,0.00120584387332201,0.0012619411572813988
matern_grf,1,0.03,very_rough,fast_bayesian,1.0,2,2,375.0635194692775,18.937588492052214,356.12593097722527,394.0011079613297,0.02133435282263218,0.0008829234344248649,0.020451429388207314,0.022217276257057043,0.7006766024079085,0.08755889079432233,0.6131177116135862,0.7882354932022309,0.9012556337984174,0.030846609701184746,0.8704090240972328,0.9321022434996022,0.18513295729250603,0.020749395648670427,0.1643835616438356,0.20588235294117646,0.0012676920741796494,4.699453711509705e-06,0.0012629926204681396,0.001272391527891159
matern_grf,1,0.03,very_rough,tikhonov_2d,0.5,2,2,387.28490138572374,34.71047444965629,352.5744269360674,421.99537583538,0.02620876649298347,0.012059847393846291,0.014148919099137179,0.03826861388682976,0.9370584252197527,0.14882293201752167,0.788235493202231,1.0858813572372743,0.944690750836866,0.02135228584180393,0.9233384649950621,0.96604303667867,0.46256811182184315,0.28346363420990284,0.1791044776119403,0.746031746031746,0.0011742059141397476,9.220093488693237e-08,0.0011741137132048607,0.0011742981150746346
matern_grf,1,0.03,very_rough,tikhonov_2d,1.0,2,2,404.2531273569538,45.02608415875693,359.2270431981969,449.27921151571076,0.02585319146950091,0.00037866467241749746,0.025474526797083414,0.02623185614191841,0.9169683506169921,0.16891300662028225,0.7480553439967098,1.0858813572372743,1.174005890435811,0.36789880696718624,0.8061070834686248,1.5419046974029973,0.5446243254462433,0.24325446243254462,0.3013698630136986,0.7878787878787878,0.0011887871660292149,2.6529189199209213e-05,0.0011622579768300056,0.001215316355228424
matern_grf,1,0.03,very_rough,tsvd_2d,0.5,2,2,372.0717443000478,21.56498983292147,350.5067544671263,393.63673413296925,0.015390297956771968,0.007016213785744428,0.00837408417102754,0.022406511742516396,0.6600913213572446,0.39591168680020905,0.2641796345570355,1.0560030081574536,0.9943925793440342,0.002413946511889864,0.9919786328321444,0.9968065258559241,0.0,0.0,0.0,0.0,0.0037852292880415916,0.0021599670872092247,0.001625262200832367,0.005945196375250816
matern_grf,1,0.03,very_rough,tsvd_2d,1.0,2,2,371.08403489096736,20.86954894681074,350.21448594415665,391.9535838377781,0.019029220863717812,0.005962909354833782,0.013066311508884031,0.024992130218551595,0.6954477446956819,0.0823300330820958,0.6131177116135862,0.7777777777777778,0.9916738745391738,0.002225320974084899,0.9894485535650889,0.9938991955132587,0.0,0.0,0.0,0.0,0.0016221706755459309,5.858484655618668e-06,0.0016163121908903122,0.0016280291602015495
